0.704874,1
0.825329,2
1.359506,4
1.656205,2
3.945702,4
0.087799,1
2.747396,3
3.734580,4
2.778397,4
1.014515,4
0.592263,1
2.231715,3
0.037244,1
0.598713,1
1.517769,5
1.171931,2
0.705634,3
0.578386,2
4.602869,5
1.170092,3
1.765322,4
3.949507,5
0.444434,4
1.085701,3
0.274141,3
0.765500,2
1.809658,5
0.146578,1
3.486609,5
3.875295,5
0.679744,4
1.987993,2
1.515800,2
0.670590,4
0.087841,3
1.754677,2
1.705987,3
4.257244,5
1.103110,2
1.743343,5
0.543891,1
1.691803,3
0.184614,1
0.108543,4
1.333761,4
1.915401,2
0.108754,2
0.346090,1
1.927465,2
0.829146,2
3.816009,5
0.181589,3
2.156753,5
0.998730,5
0.866419,1
0.641155,1
0.187539,5
0.628813,4
0.556120,1
0.214598,1
0.064518,2
2.392760,4
0.240270,1
0.859485,1
0.216184,1
0.300577,1
0.321274,5
1.796516,3
0.783924,2
3.206019,4
3.571316,4
2.715818,5
4.557285,5
2.221359,4
0.550084,1
1.825771,4
3.886332,4
0.562772,3
3.297211,5
3.969594,4
1.826797,2
0.780672,2
3.528984,5
0.001045,2
1.132189,2
0.946299,4
1.668900,2
0.565277,1
0.612749,2
2.913897,4
4.827916,5
0.106946,2
0.935428,1
0.842451,5
1.588581,2
0.484454,1
0.165345,2
2.609502,3
3.550649,5
2.052337,5
0.070854,2
1.332694,5
0.412781,1
0.454220,5
1.281431,2
4.766580,5
2.014670,3
0.760163,5
0.795629,1
2.363497,5
1.415612,2
1.171714,4
0.811097,1
0.920452,5
1.308940,5
1.962110,3
1.647729,2
1.018578,3
1.294569,3
0.906213,5
0.610645,1
1.314034,3
0.594980,3
0.749000,2
0.065936,1
0.438264,1
0.184230,5
0.580073,2
1.262952,3
0.875445,3
0.912246,3
1.545146,2
0.080962,2
1.060847,2
0.992518,1
4.554533,5
0.533208,1
0.926459,3
3.658182,5
3.278151,4
0.045259,1
3.390278,5
3.871232,5
1.048696,2
0.047956,2
0.754074,1
2.928591,4
2.716053,3
3.236531,4
2.014402,5
3.840039,5
0.391253,5
4.704845,5
1.540548,3
2.638080,5
0.390887,1
1.453224,3
3.384858,5
3.922159,4
3.335719,4
0.441452,3
0.245847,2
2.936176,5
1.129003,2
1.048141,5
0.633807,1
0.120275,1
3.914694,4
2.578225,5
0.851129,1
1.568608,4
3.821507,4
0.039791,1
4.132894,5
0.818076,1
1.886526,5
0.401106,1
0.684087,3
0.289260,1
1.916477,2
1.411034,2
0.450734,1
0.603745,1
3.080178,4
1.039386,4
0.899176,4
0.663539,1
1.460229,4
0.652301,4
2.014935,3
4.081011,5
2.588505,4
0.269371,3
0.982620,1
2.043465,4
0.997113,2
3.414095,5
1.628827,5
0.727240,2
0.081525,1
1.089547,2
4.510249,5
0.583259,3
3.810764,5
0.910961,4
0.259200,2
1.617841,4
0.075029,1
0.923472,3
0.153152,5
0.505413,1
3.195819,5
0.033644,3
1.811349,2
0.481552,5
0.768523,5
1.696992,2
2.783350,5
0.244247,5
3.556818,4
1.515773,5
0.657069,1
0.790341,3
1.536770,2
0.778173,5
4.790414,5
2.611569,3
3.246604,5
1.827971,2
1.461978,4
3.804105,4
0.462303,1
0.288478,2
0.304341,1
0.304696,3
0.236732,5
3.434071,4
0.865353,1
3.389267,4
2.371350,5
2.116101,5
2.778930,3
0.183450,3
0.821369,1
0.610650,1
0.636794,1
1.045849,2
0.520537,5
2.992884,4
0.058663,5
0.234946,2
2.216923,4
0.525589,3
0.058153,3
3.777681,4
0.964511,2
0.867553,1
1.945302,4
4.419291,5
0.220167,3
0.108304,2
2.413042,4
2.801078,4
3.750900,5
3.648446,4
0.792913,2
0.044059,4
0.098907,3
0.589857,1
0.199486,1
0.339083,1
0.108234,5
1.534043,3
1.530308,4
0.168512,2
0.132248,3
1.712457,3
1.819567,3
1.642345,4
1.278332,2
1.255592,3
0.711476,1
0.122519,1
3.106896,5
1.959744,4
1.078326,3
0.583810,4
0.282568,1
1.815037,5
0.612612,4
0.154576,4
1.191997,3
1.876940,5
2.966040,4
0.387113,1
2.638338,3
0.332749,1
0.116883,1
1.507845,4
4.088959,5
0.236912,5
1.668017,4
0.453007,3
1.901066,3
4.599732,5
1.887062,3
1.746544,2
0.453465,4
0.038724,1
0.001895,1
2.489314,3
0.165462,4
1.123278,4
0.156112,1
0.777142,3
0.067313,1
1.249512,2
0.122315,4
0.918650,1
2.211818,3
0.101594,2
0.456145,1
1.531481,2
0.964837,1
2.849816,4
2.439994,3
3.977246,5
0.784695,1
0.423067,1
3.270427,4
2.201981,4
1.915442,5
0.934169,1
1.586151,3
0.692273,3
3.870882,4
0.431986,1
1.945742,5
3.969069,5
0.615715,3
1.365887,2
0.762999,5
1.646551,2
2.975188,3
4.361122,5
2.112603,5
1.605127,3
1.603430,4
0.816490,1
0.043318,1
2.911045,4
2.918985,3
1.126089,3
3.678661,4
0.013804,1
2.766691,4
0.598920,1
1.143749,4
0.253207,1
1.517969,2
1.294970,3
0.518870,2
0.766945,5
0.374631,1
0.692433,3
2.112445,3
2.984022,5
2.202057,3
2.128437,3
3.247554,4
0.834666,2
0.614210,2
1.389766,3
4.875388,5
0.004128,5
2.490815,3
0.901836,1
1.687481,5
0.818163,1
1.979389,2
0.877588,5
0.166110,4
1.093405,4
3.600569,4
3.318272,4
0.674655,3
3.016228,4
1.329900,4
2.118063,3
2.273449,3
3.222346,5
0.766383,1
0.415489,5
0.093649,2
0.700460,3
1.988665,2
0.967294,2
2.883666,5
1.526282,5
1.909505,2
0.647798,1
4.385208,5
2.559772,4
1.122869,4
1.305479,2
0.192943,1
3.237702,4
2.263320,4
2.933221,3
0.511964,1
1.987312,2
0.169042,3
0.461277,1
0.858903,2
0.932590,1
0.208807,1
2.221394,3
1.370898,3
0.295318,2
2.697522,4
1.539091,2
4.921679,5
1.006376,5
2.509254,4
0.017563,1
1.081961,3
2.499732,3
2.331889,3
3.288002,5
3.825806,5
1.723110,2
3.445700,5
0.140776,4
0.368478,4
1.014744,3
4.257848,5
3.880997,4
0.237050,1
2.251586,5
1.714080,2
1.686222,2
0.484362,1
1.897404,5
0.500358,2
3.782063,5
0.812936,1
1.351332,4
1.699563,5
0.908887,3
0.448640,4
0.920630,4
0.226228,3
0.492752,1
0.243316,3
4.468175,5
1.601306,2
0.195126,1
1.461678,4
1.021700,3
0.273212,1
3.360786,5
3.054483,5
3.291956,4
0.717658,4
1.115878,2
0.300793,1
3.262770,4
0.350301,1
1.114276,3
3.465147,5
1.774541,3
3.034594,4
1.858559,5
0.168493,1
3.297262,4
0.672295,1
1.937318,5
1.768696,2
3.558827,4
2.393206,3
0.756219,2
2.471674,4
2.571950,5
0.633242,1
1.913418,2
0.784971,5
3.160542,4
0.809942,2
0.744273,3
2.296556,5
0.652487,2
0.798985,1
1.106033,3
0.645960,1
1.412730,4
0.662922,1
0.166055,2
0.450541,5
3.123868,4
2.611357,4
0.162590,4
0.991554,3
2.400503,3
0.770904,1
2.279383,4
3.130641,5
0.880265,1
2.652059,4
0.717137,5
1.305451,3
0.787996,2
2.638084,3
3.698170,5
0.563619,3
0.396293,1
1.360020,2
3.882148,5
1.115473,3
2.702971,4
0.461872,1
4.076526,5
0.763299,1
2.840296,5
2.742258,3
0.094028,1
2.494948,3
0.918522,4
3.071726,5
0.837776,1
0.346259,3
3.255954,4
0.130233,1
1.080457,5
1.741269,3
1.345587,3
3.146064,5
2.987157,3
0.300737,1
4.811406,5
0.351010,4
3.985745,4
3.332051,4
0.680314,2
0.252686,1
2.354538,3
0.313434,2
4.637628,5
3.953346,5
0.844943,2
2.807704,3
1.798723,4
0.322105,5
0.537756,1
1.114404,4
3.730344,4
0.986478,5
2.602823,5
3.532085,5
0.559505,1
0.216061,2
0.929313,3
3.803447,4
1.191123,2
2.309853,4
1.100657,5
0.375915,3
0.893704,3
0.941363,1
0.129900,1
1.542679,4
0.792751,1
2.737681,3
0.325138,1
2.964184,4
0.577933,1
2.216949,3
4.583910,5
0.276283,1
1.984917,3
0.281019,1
1.893733,2
0.214718,1
0.727280,5
1.595228,2
3.676621,4
1.107156,5
2.966000,4
0.041162,2
1.428075,3
2.145484,3
1.176972,3
0.894421,2
1.089912,3
0.665982,2
2.645026,3
1.127475,3
1.086247,2
4.309514,5
0.481409,2
0.349048,1
1.409787,3
0.930376,5
1.927009,2
1.030447,3
2.927759,4
1.484005,3
0.543690,2
1.922579,2
0.905024,4
2.627110,3
0.899835,5
0.178648,5
0.895355,1
1.279183,2
0.434109,1
2.917347,5
2.977118,5
1.155886,3
1.308269,3
0.007347,1
1.003595,5
3.035247,4
2.362694,5
0.524888,1
0.365512,2
1.758082,4
3.797697,4
2.170306,3
1.335909,4
2.509286,4
0.307936,1
0.972003,1
3.376743,4
0.329667,1
1.041606,2
2.378589,3
1.509082,2
1.035450,4
1.123292,3
0.864447,1
0.014275,3
0.017557,5
2.136967,3
0.642804,1
0.390279,2
1.253548,5
0.694403,1
1.283426,2
0.054977,1
0.450336,3
1.531952,3
2.435655,4
0.530141,1
3.990329,5
2.270096,3
2.719093,4
0.235017,1
0.705932,4
0.713282,1
1.049582,2
1.387464,2
2.030252,3
3.268947,4
0.584688,3
0.448292,3
1.982538,4
0.712376,4
2.021348,5
1.643996,3
0.522146,5
1.150923,2
0.764958,1
1.872328,2
1.301893,4
0.780125,1
0.118270,2
0.045221,4
1.983744,5
1.486106,2
0.801187,1
0.136296,4
2.972925,4
1.619911,2
0.291628,4
2.002277,4
3.007885,4
0.878078,1
1.159091,2
0.962543,2
2.259721,3
0.462301,2
0.366250,1
3.936481,5
1.711259,4
1.425574,3
0.460076,3
3.024038,5
3.063886,4
1.106604,2
0.011201,3
1.109837,4
0.297965,4
0.814067,1
1.912826,2
2.701557,4
0.197433,1
1.519246,2
0.387902,1
2.205604,3
0.853950,1
3.736612,4
2.258725,3
0.102295,5
0.472949,5
0.090000,2
3.787988,5
0.992084,1
0.211197,5
1.505006,5
0.706138,1
4.879509,5
0.764878,3
0.040994,1
1.194684,3
2.168926,3
2.866338,4
3.330618,5
0.690444,2
1.411802,5
1.795277,4
2.556695,3
0.551644,5
0.558508,2
2.058433,3
0.412770,4
0.391097,1
0.503555,1
1.112235,5
1.912815,2
0.149955,1
1.521609,5
2.973798,3
2.367564,3
1.391483,4
0.772097,2
2.041562,4
0.259705,1
0.874954,4
1.053264,2
2.544187,5
0.438339,1
0.483375,3
0.330477,2
2.686243,3
0.642839,5
0.863534,4
0.225651,1
0.135863,1
0.101857,1
4.109377,5
4.138512,5
2.411480,5
0.951900,1
0.396082,1
0.325674,1
2.918108,3
0.925455,3
1.517066,2
2.735456,5
0.320850,1
2.931934,3
0.469209,1
1.668813,5
0.625054,1
0.805413,1
3.161140,5
0.713723,1
1.402939,4
1.827592,5
0.289623,1
1.741592,3
0.423354,2
0.293463,1
1.966032,3
4.539160,5
0.224992,1
3.734140,4
0.603247,3
1.056705,4
0.908088,3
3.920125,5
0.915985,4
4.888800,5
0.044761,2
0.362132,3
1.685053,3
1.332836,4
1.590090,5
0.487716,2
0.357412,4
2.299145,5
1.744262,3
0.094137,1
0.919217,1
2.007152,4
4.823244,5
1.528707,2
2.973975,3
1.567113,2
0.279830,1
0.982637,4
0.396184,3
1.018557,3
1.815545,5
0.055173,1
0.338377,1
0.810126,4
0.244661,4
2.800624,4
2.093494,4
1.159024,2
0.817082,4
4.218912,5
0.322517,5
0.246744,1
3.112998,5
0.462450,3
4.387524,5
2.104545,5
2.935323,5
0.763931,1
0.441853,1
1.901304,4
2.872993,3
1.633063,2
1.570811,2
0.042652,4
0.347487,1
1.729775,2
4.082132,5
2.690151,5
0.173795,3
0.650226,1
1.280833,4
1.344470,2
0.209083,1
3.570430,5
0.051415,1
0.959910,1
1.970175,5
1.820138,2
0.919569,3
0.284250,1
0.589333,1
3.334990,4
3.947667,5
2.533670,4
3.905197,4
0.420800,1
3.581247,4
1.963900,3
2.468162,3
3.163153,5
1.956022,5
0.688628,4
3.141014,5
0.649972,2
0.355757,2
0.137546,4
0.579164,2
1.030751,2
0.636787,1
0.585005,1
0.050330,4
0.901590,1
0.130604,1
3.963257,4
0.117506,3
1.732694,5
0.879259,2
1.823222,2
0.205106,1
1.394095,3
1.620830,5
0.969098,1
0.100483,1
0.460257,1
0.606768,1
1.283866,2
1.787089,2
2.682328,5
0.617079,4
0.095245,1
0.096611,2
0.099745,1
0.871741,3
2.441774,3
2.526180,5
1.651217,2
1.155497,5
0.210105,5
0.972501,4
1.803622,4
1.960302,4
0.255541,5
0.099233,2
0.039435,2
1.648591,2
3.281171,4
0.354988,1
1.758265,5
1.902210,5
1.575421,4
0.011446,1
0.301062,1
1.415095,3
0.991556,2
0.734234,1
2.869387,4
0.676821,4
3.909384,4
3.245810,4
1.648248,4
1.512906,2
0.963710,4
0.815265,2
1.748875,2
1.677068,2
2.446444,5
0.590005,1
0.650838,3
1.884724,2
2.397598,5
0.056335,1
1.613543,3
1.074772,5
0.146501,2
0.938630,3
3.191853,4
0.163298,1
0.002480,1
1.331232,5
2.175215,3
2.574572,5
0.864561,4
1.307186,2
0.459265,5
0.715906,1
1.425176,3
0.326672,1
2.007211,3
2.818453,4
1.030436,5
2.691258,5
0.181381,1
3.615656,5
2.680650,5
2.935517,3
2.429976,3
4.212242,5
2.203929,4
0.277976,3
0.974993,1
0.698551,3
0.248775,3
2.412691,5
1.742718,3
0.059585,3
0.001419,3
0.431210,1
0.889591,1
1.344918,2
0.155787,2
1.573779,2
1.912905,2
1.308042,2
0.684201,1
3.822647,4
1.955390,2
3.930095,4
0.025924,4
1.466073,3
0.093466,3
0.741691,3
0.735007,1
4.414995,5
0.322785,4
0.308678,1
0.972575,3
1.634720,2
1.184566,2
1.020125,5
0.819955,1
1.713218,3
3.811746,4
0.146697,2
1.777215,5
2.773569,3
0.926716,4
0.558234,2
1.014296,2
0.176356,2
3.169160,4
0.486011,3
3.306662,4
0.643947,1
1.219433,4
1.243394,2
0.551535,1
3.506841,5
2.586988,3
2.373926,5
1.596537,2
0.175530,1
3.028102,4
0.790520,1
0.352951,2
3.513859,4
0.976387,3
1.991696,2
0.519883,5
1.483897,3
0.067906,1
1.822899,4
2.318265,3
2.810233,3
0.901171,4
1.210203,5
0.965876,1
0.845481,2
3.873950,4
1.450074,2
0.709261,1
2.495170,3
0.538668,5
3.481610,4
1.412795,4
2.968995,5
1.374188,2
0.183397,3
2.770336,3
0.181691,1
0.671961,4
3.329150,4
3.438523,5
0.556887,3
0.444964,3
1.868999,5
1.784054,4
0.654577,1
1.991198,2
1.555446,4
0.794859,5
3.604907,4
0.150107,1
0.243581,3
1.008047,4
3.386672,4
0.221640,1
1.879534,2
4.036581,5
0.460023,2
0.088088,2
1.298645,5
0.195418,2
2.763665,5
2.211602,4
0.700538,1
1.493665,2
2.880566,3
1.170819,3
2.994861,5
0.131392,1
3.976273,5
1.401373,4
0.114756,3
3.846033,4
0.583796,1
0.049200,1
0.554547,1
0.094702,3
0.377400,3
0.638433,1
0.836738,4
0.640355,1
0.233058,1
2.056884,4
1.678342,2
3.600766,4
0.094732,1
0.069161,1
0.294861,2
0.466347,3
0.095428,3
1.308467,2
3.038824,4
0.779211,1
3.034889,4
3.188696,4
3.472175,4
3.039722,4
0.748897,1
2.269902,4
2.786905,5
0.273104,1
0.329177,5
1.182685,4
2.174414,5
4.220267,5
1.676532,2
0.487470,4
0.920354,2
2.494082,3
0.386055,1
0.958425,1
0.497044,4
0.091776,4
0.894333,1
2.527503,3
1.209542,2
1.113921,3
0.690612,5
0.028151,1
1.491799,3
0.548609,2
1.715485,3
0.691903,2
0.154550,3
1.523286,3
0.333913,2
3.745543,5
1.567155,4
3.348187,5
0.657357,5
0.825193,1
0.582046,2
3.612203,4
0.548305,1
4.506861,5
0.845061,1
0.278974,2
1.424064,4
1.292570,4
1.817186,2
0.936686,5
1.950763,2
0.637299,1
1.274432,2
0.122313,1
0.830239,2
1.043106,4
0.802251,4
2.928711,3
1.946095,2
1.811345,4
0.712342,5
1.623246,4
2.825131,3
1.188625,2
1.944893,4
0.565778,1
0.941375,1
0.346239,3
1.126248,3
1.793242,2
0.746473,1
0.221172,2
3.220957,4
1.919672,2
0.426609,3
0.451240,1
1.794339,4
0.505119,3
0.549166,1
0.964384,1
1.959596,4
1.238217,2
4.376490,5
1.610198,2
2.495271,3
0.276070,4
3.858158,5
1.661094,2
0.934474,5
2.399965,3
0.735523,4
0.230153,1
1.829442,3
1.158205,2
0.900376,1
0.062590,2
0.060950,2
1.416170,5
1.501676,5
0.285448,1
1.273808,2
1.781475,5
1.932936,2
0.566462,1
0.252655,1
0.807455,3
2.109328,5
2.562683,5
1.142758,3
0.144575,1
1.554852,4
2.146679,3
0.554974,1
1.779100,2
0.940370,1
1.341299,4
3.955433,4
2.162701,5
3.818918,5
0.640432,2
3.608884,5
3.511106,5
0.766043,1
1.377458,5
0.425827,2
1.665426,2
0.455641,2
0.658822,2
2.834267,3
1.010185,3
1.139045,2
0.111866,5
0.440604,2
0.151794,2
1.959871,5
0.085097,3
0.016455,2
0.889483,2
0.602849,5
0.872628,4
1.424966,2
0.516290,4
0.976910,1
1.342017,2
0.353898,2
0.133636,1
0.860474,3
1.506861,3
0.348416,5
1.303869,3
0.674230,1
3.738902,5
2.260823,4
2.172820,3
0.530568,5
2.355721,3
1.220452,5
0.412303,1
1.326454,2
1.442467,4
0.988071,3
4.762481,5
1.090213,3
0.297484,1
4.432414,5
0.014160,1
1.050535,5
1.125612,2
0.003384,1
0.608806,5
0.998121,2
1.275634,2
0.056155,2
1.637942,4
0.803286,5
2.656616,5
0.346439,1
3.748077,5
3.967830,4
0.497914,2
0.972135,3
4.935006,5
0.309366,2
0.513522,5
0.021223,2
1.224447,2
1.586045,3
2.459750,5
2.119564,3
1.019146,4
1.259181,2
0.488884,4
0.984132,5
0.326226,1
0.429488,1
0.717732,2
1.244568,2
3.074593,4
2.593213,3
3.310824,4
0.276249,5
0.544176,2
0.428917,1
0.790343,2
2.941169,3
2.741247,3
2.399696,4
1.449859,5
0.855423,1
0.330404,2
2.425602,4
1.576460,5
1.697541,2
0.053258,1
1.819174,3
0.749824,1
0.965585,1
2.541446,5
1.025057,2
0.371848,1
2.473337,4
0.032418,2
0.798504,1
0.444015,1
0.850523,1
3.670781,5
2.821403,5
0.864306,5
2.333423,3
1.257894,5
0.798581,2
1.564744,2
2.433074,3
2.277665,4
1.799128,5
0.363158,1
2.905019,5
1.928105,5
0.477709,3
0.614883,2
3.281007,5
2.516188,4
0.501623,1
0.775851,3
4.895461,5
1.865211,3
0.038361,4
1.364164,2
2.283399,5
0.288752,1
4.957563,5
0.717591,1
4.537869,5
1.617211,3
1.179423,4
3.268911,5
0.049811,3
1.370804,2
0.798896,2
3.490432,4
1.276219,3
4.923758,5
0.348455,1
0.624358,1
3.865614,4
1.608324,2
3.601450,5
0.418882,1
0.018164,1
2.428175,5
0.003737,1
3.694927,4
1.118454,4
1.516003,2
1.192356,5
0.390405,1
0.355989,1
0.651953,1
1.584386,2
0.023751,5
0.612427,1
2.666247,3
2.069062,3
3.457097,5
2.756382,3
2.741664,4
0.421890,4
1.329116,2
1.950129,5
1.043751,3
2.903756,3
1.411082,2
0.770381,1
0.963004,3
1.727279,3
0.890313,4
2.679772,4
0.481327,1
1.034403,5
0.516098,1
0.019410,1
4.394707,5
2.266388,4
2.510219,4
2.205816,3
1.141506,4
1.571559,4
0.068856,1
3.672303,4
0.605570,2
1.386321,5
0.687106,4
0.904095,1
4.412243,5
0.271219,1
2.664184,3
0.047321,1
0.576300,2
0.147657,1
1.188422,3
3.403672,4
0.999050,5
0.512901,1
1.934604,3
0.167555,1
0.563830,1
0.469281,3
0.813996,4
0.323270,1
4.628816,5
0.601477,2
2.692846,3
0.223301,4
0.366378,1
0.672672,2
2.777383,3
0.229732,2
2.952408,3
3.244843,5
2.063174,5
0.896230,3
2.610906,4
1.069238,5
3.901886,4
0.560448,1
3.106341,4
0.608843,3
0.424898,4
1.188889,2
1.954475,2
0.974542,2
1.462046,4
0.608962,1
0.609194,1
1.781628,2
2.697130,4
0.026652,2
2.836927,5
4.344096,5
0.352458,1
0.412073,1
3.775025,5
2.496046,3
1.628341,3
1.411834,3
1.806603,3
1.757974,3
0.278039,2
0.011424,5
3.963314,4
0.616430,1
0.630478,1
4.125147,5
1.487344,4
0.039888,1
0.180532,1
2.245321,3
0.771862,1
2.644890,3
3.276445,4
1.893117,4
1.384452,4
0.368440,2
0.278812,1
0.055311,1
3.348130,5
2.383392,5
1.546908,4
1.801146,4
1.646061,5
0.287791,2
1.539148,3
0.041933,5
0.635664,4
0.514887,5
4.589001,5
2.340234,4
0.751835,2
2.634901,4
0.109754,4
2.162141,3
1.823710,3
0.271452,1
3.244014,4
2.343975,4
0.883847,1
0.855282,1
2.200759,5
1.387676,5
1.659593,2
0.459797,1
1.053182,3
0.603243,3
0.756623,1
0.797990,1
1.773402,2
0.547800,3
1.129737,2
0.987317,1
1.852810,4
3.727890,5
1.251146,2
0.500129,1
3.570723,5
0.024899,1
2.822034,3
3.073397,4
0.278077,3
4.493127,5
0.680726,1
0.418426,2
1.836097,3
0.647300,2
0.626394,1
0.085744,1
2.616983,3
0.086181,2
2.807225,5
0.535366,3
1.717237,4
2.820435,3
1.338625,5
1.585030,4
0.769360,2
4.511697,5
0.346432,2
0.083168,1
3.239647,4
4.329548,5
0.156048,1
3.727967,4
0.473879,4
3.400403,4
0.679229,1
2.560507,4
0.714755,4
0.801774,4
2.280387,5
3.906018,5
0.395135,3
1.114006,3
1.597025,5
1.405784,3
0.694659,1
0.031360,4
1.383787,2
0.390404,2
0.652025,3
3.508780,5
1.019490,4
1.411845,2
1.079546,2
0.845739,2
4.247122,5
0.826233,3
4.087296,5
0.999228,3
0.913909,1
1.399907,3
1.108091,4
4.337540,5
3.516667,4
0.434300,1
0.723749,1
0.145715,1
0.179669,1
0.692366,1
1.689240,3
2.480817,4
3.571857,4
0.567846,5
4.776965,5
3.195914,4
0.911806,4
2.039395,5
1.827321,5
1.252928,2
2.000862,3
4.733925,5
1.097156,4
0.798535,4
0.430396,2
0.142036,2
0.659732,4
2.194554,3
0.341291,1
1.207337,2
0.462111,3
1.942613,2
2.950004,3
0.105768,2
1.948401,2
2.110552,3
0.104629,1
3.108726,5
0.999103,4
0.328358,1
4.827237,5
0.854391,2
0.917129,1
1.585338,4
0.168949,1
0.911706,1
1.676521,5
1.407637,4
1.202629,4
0.411438,1
0.605824,1
1.024297,2
1.334259,2
4.587625,5
2.193457,4
2.179167,5
4.188885,5
1.380160,2
0.708323,4
0.061929,1
3.331751,5
0.103176,2
4.586841,5
0.872012,2
0.461821,3
0.735751,1
0.763166,4
3.224017,5
1.515668,5
1.768620,5
2.863203,4
1.001360,3
1.587378,2
0.327110,1
4.367823,5
0.918032,2
1.219742,5
1.383787,5
3.933554,5
0.034233,2
2.703748,4
0.973880,1
2.308210,3
2.564745,5
1.529312,2
0.457327,4
0.798153,2
2.725546,5
1.452017,2
0.388096,1
2.710510,4
4.738072,5
2.369522,5
4.319879,5
3.106459,4
1.887438,4
0.295972,1
1.220198,4
3.453786,4
1.396980,2
0.329047,1
1.456879,5
1.931936,2
2.395700,4
0.550210,5
1.783352,4
0.537135,5
1.036600,2
3.226904,5
1.643412,4
1.226346,2
1.743999,3
1.515410,2
3.135492,4
0.581631,1
0.081739,1
0.012553,2
1.679395,4
0.272562,1
2.701948,3
0.875864,2
0.746745,1
0.432512,1
1.205039,2
0.020542,1
1.285380,5
0.023810,1
3.023193,5
2.721929,3
0.900059,3
2.552058,3
0.906227,5
0.965249,1
0.105132,3
2.986835,4
0.162865,2
2.639183,5
0.822871,3
1.706455,5
0.429258,3
4.999052,5
1.470974,3
0.428935,2
0.769777,3
2.974501,5
3.451837,5
1.631197,2
0.171885,2
0.652609,2
0.394238,1
0.274397,3
1.781363,2
1.348393,3
